bid_no,bop_occurymdhms,brt_id,bop_x,bop_y,bop_angle,bop_speed,bop_distance,bop_dvstat,bop_violationinfo,bop_statinfo,bop_remaindistance,bnode_fromid,bnode_toid,bop_half_x,bop_half_y,bop_fle,bop_sendymdhms,bop_rcvymdhms
101,20151120113912,196104131,222362.17,225896.91,100,0,18787,0000000000000000,00000000,00000000,831,196030504,196030504,222362.17,225896.91,0,20151120113912,20151120113907
101,20151120114521,196104131,223353.06,227044.1,38,18,2784,0000000000000000,00000000,00000000,16834,1930002000,193030712,223353.06,227044.1,0,20151120114521,20151120114517
101,20151120114624,196104131,223539.22,227293.67,29,24,2784,0000000000000000,00000000,00000000,16834,193030712,1930002600,223539.22,227293.67,0,20151120114624,20151120114618
101,20151120115339,196104131,225139.52,226797.59,105,72,5435,0000000000000000,00000000,00000000,14183,1930038300,193040601,225139.52,226797.59,0,20151120115339,20151120115333
101,20151120115705,196104131,226480.62,226486.09,40,0,7769,0000000000000000,00000000,00000000,11849,1930030800,1930030100,226480.62,226486.09,0,20151120115705,20151120115700
101,20151120115930,196104131,226963.92,226360.15,152,0,8153,0000000000000000,00000000,00000000,11465,193040607,1930026700,226963.92,226360.15,0,20151120115930,20151120115924
101,20151120120412,196104131,228478.79,226351.27,193,0,9860,0000000000000000,00000000,00000000,9758,1930024600,1930027300,228478.79,226351.27,0,20151120120412,20151120120406
101,20151120120511,196104131,228478.79,226351.27,193,0,9860,0000000000000000,00000000,00000000,9758,1930024600,1930027300,228478.79,226351.27,0,20151120120511,20151120120506
101,20151120120750,196104131,228412.08,226712.76,355,0,10083,0000000000000000,00000000,00000000,9535,1930033100,1930037700,228412.08,226712.76,0,20151120120750,20151120120745
101,20151120120851,196104131,228412.08,226712.76,355,0,10083,0000000000000000,00000000,00000000,9535,1930033100,1930037700,228412.08,226712.76,0,20151120120851,20151120120845
101,20151120121137,196104131,228242.56,227214.84,37,0,10700,0000000000000000,00000000,00000000,8918,193031110,1930049600,228242.56,227214.84,0,20151120121137,20151120121131
101,20151120121543,196104131,227982.73,228244.44,24,0,11539,0000000000000000,00000000,00000000,8079,1930003401,192021212,227982.73,228244.44,0,20151120121543,20151120121537
101,20151120121643,196104131,227982.73,228244.44,24,0,11539,0000000000000000,00000000,00000000,8079,1930003401,192021212,227982.73,228244.44,0,20151120121643,20151120121637
101,20151120121743,196104131,227982.73,228244.44,24,0,11539,0000000000000000,00000000,00000000,8079,1930003401,192021212,227982.73,228244.44,0,20151120121743,20151120121737
101,20151120121842,196104131,228017.2,228443.15,34,0,11539,0000000000000000,00000000,00000000,8079,1930003401,192021212,228017.2,228443.15,0,20151120121842,20151120121837
101,20151120121943,196104131,228017.2,228443.15,34,0,11539,0000000000000000,00000000,00000000,8079,1930003401,192021212,228017.2,228443.15,0,20151120121943,20151120121937
101,20151120122042,196104131,228024.23,228515.85,352,30,11539,0000000000000000,00000000,00000000,8079,1930003401,192021212,228024.23,228515.85,0,20151120122042,20151120122037
101,20151120122215,196104131,227906.34,228578.84,278,0,12175,0000000000000000,00000000,00000000,7443,1930003401,192021212,227906.34,228578.84,0,20151120122215,20151120122209
101,20151120122339,196104131,227427.47,228505.25,244,42,12175,0000000000000000,00000000,00000000,7443,192021212,1920005700,227427.47,228505.25,0,20151120122339,20151120122333
101,20151120123153,196104131,224220.23,229566.99,320,14,16359,0000000000000000,00000000,00000000,3259,1920001000,192021110,224220.23,229566.99,0,20151120123154,20151120123149
101,20151120123816,196104131,224483.44,232496.62,318,0,19455,0000000000000000,00000000,00000000,163,192021334,196021336,224483.44,232496.62,1,20151120123820,20151120123816
101,20151120123945,196104131,224483.44,232496.62,318,0,19455,0000000000000000,00000000,00000000,163,196030504,196030504,224483.44,232496.62,0,20151120123945,20151120123940
101,20151120124115,196104131,224010,231779.92,213,53,19455,0000000000000000,00000000,00000000,163,196030504,196030504,224010,231779.92,0,20151120124115,20151120124111
101,20151120124246,196104132,224138.69,230426.65,175,63,19465,0000000000000000,00000000,00000000,163,192021103,192021105,224138.69,230426.65,0,20151120124246,20151120124240
101,20151120124416,196104132,224171.82,230210.71,128,0,19465,0000000000000000,00000000,00000000,163,192021103,192021105,224171.82,230210.71,0,20151120124416,20151120124410
101,20151120125608,196104132,228004.25,228525.33,140,25,7478,0000000000000000,00000000,00000000,12150,192021211,1930003401,228004.25,228525.33,0,20151120125608,20151120125603
101,20151120125952,196104132,228208.47,227386.38,173,0,8777,0000000000000000,00000000,00000000,10851,193031105,1930049600,228208.47,227386.38,0,20151120125952,20151120125947
101,20151120130216,196104132,228357.17,226873.13,87,0,9358,0000000000000000,00000000,00000000,10270,193031109,1930037700,228357.17,226873.13,0,20151120130216,20151120130211
101,20151120130314,196104132,228376.7,226861.88,158,18,9358,0000000000000000,00000000,00000000,10270,193031109,1930037700,228376.7,226861.88,0,20151120130314,20151120130311
101,20151120130722,196104132,227500.34,226281.66,302,23,10500,0000000000000000,00000000,00000000,9128,1930002304,193040614,227500.34,226281.66,0,20151120130722,20151120130717
101,20151120131131,196104132,226156.49,226516.55,308,0,12321,1000000000000000,00000000,00000000,7307,193040606,1930031400,226156.49,226516.55,0,20151120131131,20151120131127
101,20151120132200,196104132,223241.86,226909.34,213,15,17084,0000000000000000,00000000,00000000,2544,193030711,1930002000,223241.86,226909.34,0,20151120132200,20151120132154
101,20151120132319,196104132,223044.94,226604.05,36,0,17280,0000000000000000,00000000,00000000,2348,193030717,196012701,223044.94,226604.05,0,20151120132319,20151120132313
101,20151120132418,196104132,223209.63,226571.97,117,42,17280,0000000000000000,00000000,00000000,2348,193030717,196012701,223209.63,226571.97,0,20151120132418,20151120132413
101,20151120132718,196104132,222451.99,225920.1,217,48,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222451.99,225920.1,1,20151120132718,20151120132713
101,20151120132849,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120132849,20151120132843
101,20151120133018,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120133018,20151120133013
101,20151120133149,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120133149,20151120133143
101,20151120133350,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120133422,20151120133416
101,20151120133521,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120133539,20151120133534
101,20151120133650,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120133650,20151120133645
101,20151120133821,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120133821,20151120133816
101,20151120133950,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120133950,20151120133945
101,20151120134121,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120134121,20151120134115
101,20151120134250,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120134250,20151120134245
101,20151120134421,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120134421,20151120134415
101,20151120134551,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120134551,20151120134545
101,20151120134720,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120134720,20151120134716
101,20151120134851,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120134851,20151120134846
101,20151120135020,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120135020,20151120135015
101,20151120135151,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120135151,20151120135145
101,20151120135320,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120135320,20151120135315
101,20151120135451,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120135451,20151120135445
101,20151120135620,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120135620,20151120135615
101,20151120135751,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120135751,20151120135745
101,20151120135920,196104132,222345.38,225935.92,206,0,18308,0000000000000000,00000000,00000000,1320,196066901,1960008100,222345.38,225935.92,1,20151120135920,20151120135915
101,20151120140051,196104131,222369.42,225896.71,124,16,18298,0000000000000000,00000000,00000000,1320,196030504,196030504,222369.42,225896.71,0,20151120140051,20151120140045
101,20151120140812,196104131,223365.99,227059.67,32,13,2784,0000000000000000,00000000,00000000,16834,193030712,1930002600,223365.99,227059.67,0,20151120140812,20151120140806
101,20151120141046,196104131,223759.92,227785.21,72,0,3655,0000000000000000,00000000,00000000,15963,1930002601,193030706,223759.92,227785.21,0,20151120141046,20151120141041
101,20151120141241,196104131,223875.42,228070.21,21,14,3908,0000000000000000,00000000,00000000,15710,193030704,1930003300,223875.42,228070.21,0,20151120141241,20151120141236
101,20151120141535,196104131,225159.75,226794.09,106,62,5435,0000000000000000,00000000,00000000,14183,1930038300,193040601,225159.75,226794.09,0,20151120141535,20151120141529
101,20151120141922,196104131,226489.29,226468.37,103,23,7769,0000000000000000,00000000,00000000,11849,1930030800,1930030100,226489.29,226468.37,0,20151120141922,20151120141917
101,20151120142640,196104131,228514.83,226397.98,56,24,9860,0000000000000000,00000000,00000000,9758,1930024600,1930027300,228514.83,226397.98,0,20151120142640,20151120142634
101,20151120142834,196104131,228409.09,226741.38,320,0,10083,0000000000000000,00000000,00000000,9535,1930033100,1930037700,228409.09,226741.38,0,20151120142834,20151120142828
101,20151120142933,196104131,228413.04,226781.89,352,0,10083,0000000000000000,00000000,00000000,9535,1930033100,1930037700,228413.04,226781.89,0,20151120142933,20151120142928
101,20151120143245,196104131,228226.44,227206.8,353,0,10700,0000000000000000,00000000,00000000,8918,193031110,1930049600,228226.44,227206.8,0,20151120143245,20151120143239
101,20151120143737,196104131,227917.01,228587.64,302,0,12175,0000000000000000,00000000,00000000,7443,1930003401,192021212,227917.01,228587.64,0,20151120143737,20151120143731
101,20151120144308,196104131,225920,228527.31,252,0,14329,0000000000000000,00000000,00000000,5289,1920006300,1920006700,225920,228527.31,0,20151120144308,20151120144304
101,20151120144557,196104131,225078.76,228757.72,323,0,15053,0000000000000000,00000000,00000000,4565,192021202,1920000300,225078.76,228757.72,0,20151120144557,20151120144551
101,20151120145016,196104131,224208.61,229604.35,234,0,16359,0000000000000000,00000000,00000000,3259,1920001000,192021110,224208.61,229604.35,0,20151120145016,20151120145010
101,20151120145241,196104131,224131.48,230922.58,350,22,16994,0000000000000000,00000000,00000000,2624,192021106,192021104,224131.48,230922.58,0,20151120145241,20151120145235
101,20151120145827,196104131,224478.19,232497.16,333,0,19455,0000000000000000,00000000,00000000,163,192021334,196021336,224478.19,232497.16,1,20151120145836,20151120145830
101,20151120145957,196104131,224478.19,232497.16,333,0,19455,0000000000000000,00000000,00000000,163,192021334,196021336,224478.19,232497.16,1,20151120145957,20151120145951
101,20151120150126,196104131,224027.38,231683.77,174,53,19455,0000000000000000,00000000,00000000,163,196030504,196030504,224027.38,231683.77,0,20151120150126,20151120150121
101,20151120150256,196104132,224146.64,230338.13,174,55,19465,0000000000000000,00000000,00000000,163,192021103,192021105,224146.64,230338.13,0,20151120150256,20151120150251
101,20151120150923,196104132,225008.2,228798.24,116,0,4517,0000000000000000,00000000,00000000,15111,192021115,1920000300,225008.2,228798.24,0,20151120150923,20151120150917
101,20151120151652,196104132,227634.88,228636.25,71,45,6941,0000000000000000,00000000,00000000,12687,1920005700,192021211,227634.88,228636.25,0,20151120151652,20151120151647
101,20151120151805,196104132,227853.7,228597.43,193,0,7478,0000000000000000,00000000,00000000,12150,1920005700,192021211,227853.7,228597.43,0,20151120151805,20151120151759
101,20151120151916,196104132,227953.19,228120.09,188,8,7478,0000000000000000,00000000,00000000,12150,192021211,1930003401,227953.19,228120.09,0,20151120151916,20151120151910
101,20151120152106,196104132,228105.3,227668.54,158,45,8306,0000000000000000,00000000,00000000,11322,193031101,1930058100,228105.3,227668.54,0,20151120152106,20151120152101
101,20151120152335,196104132,228232.04,227301.68,256,0,9021,0000000000000000,00000000,00000000,10607,193031105,1930049600,228232.04,227301.68,0,20151120152335,20151120152329
101,20151120152745,196104132,228500.72,226442.09,155,0,9838,0000000000000000,00000000,00000000,9790,193031115,1930027300,228500.72,226442.09,0,20151120152746,20151120152741
102,20151120053011,0,222313.56,225931.74,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222313.56,225931.74,1,20151120053011,20151120053006
102,20151120053141,0,222312.72,225940.61,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222312.72,225940.61,1,20151120053141,20151120053136
102,20151120053312,0,222312.72,225940.61,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222312.72,225940.61,1,20151120053312,20151120053306
102,20151120053441,0,222312.72,225940.61,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222312.72,225940.61,1,20151120053441,20151120053436
102,20151120053612,0,222312.72,225940.61,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222312.72,225940.61,1,20151120053612,20151120053606
102,20151120053741,0,222312.72,225940.61,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222312.72,225940.61,1,20151120053741,20151120053736
102,20151120053912,0,222312.72,225940.61,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222312.72,225940.61,1,20151120053912,20151120053906
102,20151120061110,0,222342.28,225906.29,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222342.28,225906.29,1,20151120061110,20151120061105
102,20151120061239,0,222342.28,225906.29,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222342.28,225906.29,1,20151120061239,20151120061235
102,20151120061410,0,222342.28,225906.29,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222342.28,225906.29,1,20151120061410,20151120061404
102,20151120061539,0,222342.28,225906.29,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222342.28,225906.29,1,20151120061539,20151120061534
102,20151120061710,0,222342.28,225906.29,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222342.28,225906.29,1,20151120061710,20151120061704
102,20151120061839,0,222342.28,225906.29,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222342.28,225906.29,1,20151120061839,20151120061834
102,20151120062010,0,222342.28,225906.29,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222342.28,225906.29,1,20151120062010,20151120062005
102,20151120062139,0,222342.28,225906.29,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222342.28,225906.29,1,20151120062139,20151120062134
102,20151120062310,0,222342.28,225906.29,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222342.28,225906.29,1,20151120062310,20151120062304
102,20151120062439,0,222342.28,225906.29,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222342.28,225906.29,1,20151120062439,20151120062435
102,20151120062610,0,222342.28,225906.29,0,0,52328,0000000000000000,00000000,00000000,357,0,0,222342.28,225906.29,1,20151120062610,20151120062605
