STOP_ID,STOP_NAME,STOP_TYPE,STOP_CENTER,STOP_ADMIN,STOP_REMARK,STOP_SHORTNAME,STOP_OLDID,STOP_SERVICEID,STOP_X,STOP_Y,STOP_ANGLE,STOP_IN_DISTANCE,STOP_OUT_DISTANCE,LINK_ID,STOP_LINK_X,STOP_LINK_Y,STOP_LINK_SEQNO,STOP_LINK_LENGTH,STOP_REVISIONNO,DR_CODE,STOP_INFO,STOP_ENAME,STOP_LINE_NUM
192011422,동원로얄듀크2차,1,0,울산광역시,골드클래스 방면,동원로얄듀크2차,,11422,226668.3708,229497.5594,92,70,30,1920131802,226665.8148,229499.8855,1,182,954,0,2,Dongwon royalduke,20
192011423,동원로얄듀크2차,1,0,울산광역시,테크노파크 방면,동원로얄듀크2차,,11423,226669.0136,229515.5578,272,70,30,1920131702,226667.0662,229511.8464,1,104.7,954,0,2,Dongwon royalduke,15
192011424,태화변전소,7,0,울산광역시,골드클래스 방면,태화변전소,,11424,226312.9028,229507.2014,92,70,30,1920131803,226309.7332,229513.505,2,1222.9,959,0,2,taehwa substation,15
192011425,중부소방서,1,0,울산광역시,테크노파크 방면,중부소방서,,11425,227115.7591,229595.9077,256,70,30,1920131701,227118.4689,229588.2479,1,331,954,0,2,Joongbu119,8
192011426,중부소방서,1,0,울산광역시,골드클래스 방면,중부소방서,,11426,227122.8299,229570.8386,76,70,30,1920131801,227122.6531,229576.7297,1,358.6,954,0,2,Joongbu119,15
192011427,약사고등학교,1,0,울산광역시,구영리 방면,약사고등학교,,11427,230336.1835,230812.7268,227,70,30,1920131100,230341.9338,230805.6344,1,407.9,949,0,2,yaksa high school,9
192011428,약사고등학교,1,0,울산광역시,골드클래스 방면,약사고등학교,,11428,230352.2535,230796.014,47,70,30,1920131200,230346.9914,230799.4186,1,275,949,0,2,yaksa high school,1
192011430,약사제방전시관,1,0,울산광역시,골드클래스 방면,약사제방전시관,,11430,230745.6467,231197.1208,21,70,30,1920120204,230740.5237,231200.5841,1,102.6,952,0,2,yaksa levee gallery,18
192011431,약사제방전시관,1,0,울산광역시,구영리 방면,약사제방전시관,,11431,230730.2195,231203.5488,201,70,30,1920120104,230733.9357,231202.9622,1,235,952,0,2,yaksa levee gallery,7
192011432,복산동,1,0,울산광역시,골드클래스 방면,복산동,,11432,229395.1254,229993.8005,73,70,30,1920131400,229391.0866,229999.5475,1,277.4,949,0,2,boksandong,1
192011433,복산동,1,0,울산광역시,구영리 방면,복산동,,11433,229386.1262,230015.6557,253,70,30,1920131300,229386.7268,230006.5897,3,988.3,949,0,2,boksandong,1
192011434,도화골입구,1,0,울산광역시,골드클래스 방면,도화골입구,,11434,229895.2232,230333.8413,48,70,30,1920131400,229890.4832,230338.0558,2,887.1,949,0,2,dohwagol ent,3
192011435,도화골입구,1,0,울산광역시,구영리 방면,도화골입구,,11435,229879.1532,230348.6257,228,70,30,1920131300,229884.3195,230343.2857,2,381.1,949,0,2,dohwagol ent,12
192011436,"동원1차,에일린3차",1,0,울산광역시,골드클래스 방면,"동원1차,에일린3차",,11436,227511.0806,229644.7605,87,70,30,1920131500,227511.7262,229652.4213,1,69.1,974,0,2,"Dongwon 1,eileen 3",12
192011437,"동원1차,에일린3차",1,0,울산광역시,구영리 방면,"동원1차,에일린3차",,11437,227502.7243,229673.0437,267,70,30,1920131600,227504.6849,229664.0696,2,623.8,974,0,2,"Dongwon 1,eileen 3",20
192011450,동중학교후문,8,0,울산광역시,골드클래스,동중학교후문,,11450,231214.2474,231972.9795,297,70,30,1920132400,231211.2059,231969.5065,1,26.1,954,0,2,Dong M.S rear door,7
192011451,동중학교후문,8,0,울산광역시,서동현대,동중학교후문,,11451,231205.2482,231953.6955,117,70,30,1920132300,231209.1966,231961.532,1,176.5,954,0,2,Dong M.S rear door,12
192011501,복산성당앞,1,0,울산광역시,,복산성당앞,0,11501,229825.4234,229106.4287,122,70,30,1920033300,229825.8,229108.93,1,111.2,916,3111051000,0,Boksan Catholic church,1
192011502,복산성당앞,1,0,울산광역시,,복산성당앞,0,11502,229828.1869,229116.7007,280,70,30,1920033400,229827.77,229113.48,1,85.3,916,3111051000,0,Boksan Catholic church,9
192011503,남운학성타운앞,1,0,울산광역시,,남운학성타운앞,0,11503,230035.958,229032.7842,110,70,30,1920030900,230036.44,229034.1,1,138.8,916,3111051000,0,Namun Hakseongtown,19
192011504,남운학성타운앞,1,0,울산광역시,,남운학성타운앞,0,11504,230039.1505,229041.916,280,70,30,1920031000,230038.44,229039.79,1,290.7,916,3111051000,0,Namun Hakseongtown,9
192011505,MBC앞,1,0,울산광역시,,MBC앞,0,11505,230113.1123,229288.7445,143,70,30,1920030200,230118.42,229292.76,1,161.3,916,3111055000,0,MBC,5
192011506,MBC앞,1,0,울산광역시,홈플러스앞 방면,MBC앞,0,11506,230118.2515,229317.0301,323,70,30,1920030100,230116.3,229315.56,2,514.4,916,3111055000,0,MBC,20
192011507,충의사입구,1,0,울산광역시,,충의사입구,0,11507,230295.6741,229043.8464,139,70,30,1920030200,230300.05,229047.13,2,466.6,916,3111055000,0,Chunguisa Temple,4
192011508,충의사입구,1,0,울산광역시,,충의사입구,0,11508,230307.8828,229066.3408,319,70,30,1920030100,230303.25,229062.86,1,200.3,916,3111055000,0,Chunguisa Temple,18
192011601,복산파출소앞,1,0,울산광역시,,복산파출소앞,0,11601,229732.595,229389.5692,174,70,30,1920034203,229742.1551,229389.0008,1,13.7,919,3111054000,0,Boksan Police Box,19
192011602,복산파출소앞,1,0,울산광역시,,복산파출소앞,0,11602,229753.3259,229394.8654,350,70,30,1920034100,229746.92,229394.22,2,269.1,916,3111054000,0,Boksan Police Box,19
192011603,제일아파트앞,1,0,울산광역시,,제일아파트앞,0,11603,229740.9514,229257.7953,179,70,30,1920034203,229750.4166,229257.8287,2,145.6,919,3111054000,0,Jeil Apt.,17
192011604,제일아파트앞,1,0,울산광역시,,제일아파트앞,0,11604,229755.9161,229258.1085,5,70,30,1920034100,229755.8,229258.11,1,135.6,916,3111054000,0,Jeil Apt.,8
192011701,성안청구아파트앞,1,0,울산광역시,,성안청구아파트앞,0,11701,228701.249,231403.206,159,70,30,1920103600,228705.743,231405.619,1,149.1,916,3111056000,0,Seongan Cheonggu Apt.,8
192011702,성안청구아파트앞,1,0,울산광역시,,성안청구아파트앞,0,11702,228680.036,231516.339,344,70,30,1920103500,228670.983,231515.087,2,143.1,916,3111056000,0,Seongan Cheonggu Apt.,15
192011703,성안청구아파트앞,9,0,울산광역시,,성안청구아파트앞,0,0,228814.6776,231225.4039,211,70,30,1920090000,228820.475,231220.893,2,82.9,930,3111056000,2,Seongan Cheonggu Apt.,10
192011704,성안청구아파트입구,1,0,울산광역시,,성안청구아파트입구,0,11704,228907.24070693,231323.75223499,30,70,30,1920098500,228901.68481456,231332.74327858,1,54.8,986,3111056000,2,Seongan Cheonggu Apt.,4
192011705,성안청구아파트입구,1,0,울산광역시,,성안청구아파트입구,,11705,228829.462,231253.0443,211,70,30,1920090000,228837.5754,231249.3336,1,49.7,930,0,2,Seongan Cheonggu Apt.,9
192011706,성안파출소,1,0,울산광역시,,성안파출소,,11706,229280.7071,231561.588,86,70,30,1920113100,229282.1022,231563.6232,1,100.3,930,0,2,Seongan Police,12
192011707,성안파출소,1,0,울산광역시,,성안파출소,,11707,229277.4931,231582.8003,266,70,30,1920113200,229278.1889,231575.4611,1,28.5,930,0,2,Seongan Police,15
192011708,내약마을,1,0,울산광역시,,내약마을,,11708,229506.3296,232055.9006,97,70,30,1920118003,229509.6322,232062.9775,1,478.9,949,0,2,Naeyak Village,16
192011709,내약마을,1,0,울산광역시,,내약마을,,11709,229511.472,232075.1846,277,70,30,1920117903,229502.3454,232071.0372,1,337,949,0,2,Naeyak Village,17
192011801,성안금호아파트앞,1,0,울산광역시,,성안금호아파트앞,0,11801,227748.9164,231011.3518,0,70,30,1920079400,227750.22,231014.45,1,81.7,963,3111056000,0,Seongan Geumho Apt.,16
192011803,국토정보공사,1,0,울산광역시,,국토정보공사,0,11803,228009.25009751,230947.07185051,126,70,30,1920072700,228015.107,230942.504,1,84.2,981,3111056000,0,LX,10
192011804,국토정보공사,1,0,울산광역시,,국토정보공사,0,11804,228026.60567837,230949.64304768,320,70,30,1920072800,228021.54,230948.41,1,26.6,981,3111056000,0,LX,20
192011805,백양사,1,0,울산광역시,,백양사,0,11805,228308.7946,230832.6536,105,70,30,1920064100,228305.5623,230837.5214,1,45.7,973,3111056000,0,Baekyangsa Temple,10
192011806,백양사,1,0,울산광역시,,백양사,0,11806,228299.566,230851.526,285,70,30,1920064200,228296.736,230848.52,1,23.3,959,3111056000,0,Baekyangsa Temple,10
192011902,우정동주민센터,1,0,울산광역시,,우정동주민센터,0,11902,228514.5024,228523.7342,260,70,30,1920018300,228515.39,228522.52,2,425.5,971,3111059000,0,Ujeongdong Community Center,17
192011906,울산초등학교앞,1,0,울산광역시,,울산초등학교앞,0,11906,229112.6561,228830.3344,260,70,30,1920025500,229112.75,228830.01,2,49.1,916,3111058000,0,Ulsan Elem. School,15
192011908,옥교동주민센터앞,1,0,울산광역시,,옥교동주민센터앞,0,11908,229503.5583,229034.7546,230,70,30,1920028702,229507.07,229028.16,1,232.6,916,3111057000,0,Okgyodong Community Center,5
192014515,숯고개,1,0,울산광역시,태화강역 방면,숯고개,0,14515,228178.3063,235220.4015,0,70,30,1920118303,228184.1249,235217.0299,4,1877.3,952,3120053000,0,Sut Hill,18
192014520,가대구회관앞,1,0,울산광역시,농소공영차고지 방면,가대구회관앞,0,14520,228241.9434,234724.8033,0,70,30,1920118403,228239.105,234724.1934,3,1615.2,952,3120053000,0,Gadaegu Hall,14
192014521,가대회관앞,1,0,울산광역시,태화강역 방면,가대회관앞,0,14521,228449.5676,234202.8503,0,70,30,1920118303,228450.8095,234206.4092,7,3102.9,952,3120053000,0,Gadae Hall,17
192014524,주연동,1,0,울산광역시,농소공영차고지 방면,주연동,0,14524,229042.8714,233449.4895,0,70,30,1920118403,229038.1519,233449.9456,1,10.4,952,3120053000,0,Juyeondong,20
192021001,우정동주민센터입구,1,0,울산광역시,,우정동주민센터입구,0,21001,228272.1013,228786.4258,97,70,30,1920026205,228272.4,228790.13,1,95.5,916,3111059000,0,Ujeongdong Community Center Entrance,11
192021002,우정동주민센터입구,1,0,울산광역시,,우정동주민센터입구,0,21002,228262.9118,228798.6082,277,70,30,1920026105,228262.71,228795.99,1,40.6,916,3111059000,0,Ujeongdong Community Center Entrance,14
192021003,목살골목입구,1,0,울산광역시,,목살골목입구,0,21003,228653.3438,228800.5286,97,70,30,1920025000,228652.95,228801.91,2,127.2,916,3111059000,0,Moksal Alley Entrance,18
192021004,목살골목입구,1,0,울산광역시,,목살골목입구,0,21004,228654.1027,228813.9012,258,70,30,1920024900,228653.87,228814.72,1,52.9,916,3111059000,0,Moksal Alley Entrance,6
192021005,양사초등학교앞,1,0,울산광역시,,양사초등학교앞,0,21005,228980.5461,228915.6712,65,70,30,1920027603,228978.39,228918.28,1,195.1,916,3111058000,0,Yangsa Elem. School,14
192021006,양사초등학교앞,1,0,울산광역시,,양사초등학교앞,0,21006,228903.3093,228867.9218,233,70,30,1920027503,228904.38,228866.59,1,168,916,3111058000,0,Yangsa Elem. School,14
192021007,구울산초등학교앞,1,0,울산광역시,,구울산초등학교앞,0,21007,229271.70790488,228981.39161888,60,70,30,1920031300,229270.96,228986.58,1,130.8,981,3111056000,0,old Ulsan Elem. School,7
192021008,구울산초등학교앞,1,0,울산광역시,,구울산초등학교앞,0,21008,229222.21235948,228974.96362597,253,70,30,1920031400,229221.92,228970.67,1,130.7,981,3111056000,0,old Ulsan Elem. School,14
192021009,정림탑스빌앞,1,0,울산광역시,,정림탑스빌앞,0,21009,229603.2904,229134.3642,122,70,30,1920032100,229603.87,229139.78,1,284.3,916,3111057000,0,Jeongnim Topsbil,7
192021010,정림탑스빌앞,1,0,울산광역시,,정림탑스빌앞,0,21010,229603.8184,229153.728,277,70,30,1920032200,229603.2,229146.97,1,115.5,916,3111057000,0,Jeongnim Topsbil,14
192021101,다운교,1,0,울산광역시,,다운교,0,21101,224037.6673,231410.8516,190,70,30,1920005601,224040.49,231409.93,2,877.4,916,3111061000,0,Daun Bridge,7
192021102,다운교,1,0,울산광역시,,다운교,0,21102,224052.0208,231399.3493,20,70,30,1920005501,224049.91,231400,2,383.8,916,3111061000,0,Daun Bridge,14
192021103,말미,1,0,울산광역시,,말미,0,21103,224099.0739,231025.8959,170,70,30,1920005601,224101.05,231026.24,3,1250.8,916,3111061000,0,Malmi,7
192021104,말미,1,0,울산광역시,,말미,0,21104,224109.2616,231047.0101,350,70,30,1920005501,224107.46,231046.78,1,28.1,916,3111061000,0,Malmi,12
192021105,다운동아아파트앞,1,0,울산광역시,,다운동아아파트앞,0,21105,224130.759,230135.261,190,70,30,1920004805,224135.97,230134.69,1,50,916,3111061000,0,Daun Donga Apt.,19
192021106,다운동아아파트앞,1,0,울산광역시,,다운동아아파트앞,0,21106,224156.3111,230186.9617,6,70,30,1920004704,224150.0864,230189.5109,1,15.3,940,3111061000,0,Daun Donga Apt.,18
192021107,다운중고등학교,1,0,울산광역시,,다운중고등학교,0,21107,224113.4686,229958.0261,190,70,30,1920004803,224117.8,229957.57,1,40.8,916,3111061000,0,Daun M. S.  H. S.,11
192021108,다운중고등학교,1,0,울산광역시,,다운중고등학교,0,21108,224129.1833,229880.0707,350,70,30,1920004703,224128.32,229879.89,1,260.3,916,3111061000,0,Daun M. S.  H. S.,2
192021109,다운시영아파트앞,1,0,울산광역시,,다운시영아파트앞,0,21109,224221.5737,229564.4287,135,70,30,1920003200,224227.19,229569.51,1,71.8,916,3111061000,0,Daun Siyeong Apt.,15
192021110,다운시영아파트앞,1,0,울산광역시,,다운시영아파트앞,0,21110,224230.0208,229588.9635,315,70,30,1920003100,224227.65,229586.81,1,140.2,916,3111061000,0,Daun Siyeong Apt.,9
192021111,다운파출소앞,1,0,울산광역시,다운사거리 방면,다운파출소앞,0,21111,224478.1303,229314.3896,145,70,30,1920002003,224480.24,229315.47,1,145.2,916,3111061000,0,Daun Police Box,20
192021113,다운농협,1,0,울산광역시,다운사거리 방면,다운농협,0,21113,224687.9225,229063.6203,135,70,30,1920002002,224693.05,229069.37,1,152.2,916,3111061000,0,Daun Samsung Apt.,13
192021114,다운농협,1,0,울산광역시,척과 방면,다운농협,0,21114,224634.9465,229143.386,315,70,30,1920001902,224629.37,229137.15,1,173.5,916,3111061000,0,Daun Samsung Apt.,3
192021115,다운동주민센터앞,1,0,울산광역시,다운사거리 방면,다운동주민센터앞,0,21115,224864.314,228906.5594,135,70,30,1920002001,224868.67,228911.39,1,156.2,916,3111061000,0,Daundong Community Center,16
192021116,다운동주민센터앞,1,0,울산광역시,척과 방면,다운동주민센터앞,0,21116,224879.5337,228917.4716,315,70,30,1920001901,224877.09,228914.77,1,195.1,916,3111061000,0,Daundong Community Center,9
192021119,테크노파크,1,0,울산광역시,연암 방면,테크노파크,0,21119,225166.7916,229385.391,131,70,30,1920000807,225165.0704,229395.9841,1,1048.5,940,0,0,,16
192021120,테크노파크,1,0,울산광역시,율리 방면,테크노파크,0,21120,225174.5052,229410.4601,311,70,30,1920000707,225164.5744,229408.7748,1,20.7,940,0,0,,14
192021121,다운중학교,1,0,울산광역시,율리 방면,다운중학교,0,21121,224409.5741,230180.2123,270,70,30,1920000705,224409.567,230175.2447,1,131.2,916,0,0,Daun Middle School,20
192021122,다운중학교,1,0,울산광역시,연암 방면,다운중학교,0,21122,224412.7881,230167.3563,90,70,30,1920000805,224413.4673,230171.1142,1,269.2,916,0,0,Daun Middle School,18
192021124,다운동아아파트,1,0,울산광역시,다운중학교 방면,다운동아아파트,,21124,224139.5984,230257.6696,180,70,30,1920004804,224147.4083,230257.0265,1,103.3,940,0,2,Daun donga apt,8
192021201,삼호교앞,1,0,울산광역시,태화교사거리 방면,삼호교앞,0,21201,225227.9033,228707.9004,110,70,30,1920022500,225229.59,228713.39,1,188.8,916,3111061000,0,Samhogyo Bridge,6
192021202,삼호교앞,1,0,울산광역시,다운사거리 방면,삼호교앞,0,21202,225189.8335,228747.8482,280,70,30,1920022600,225187.09,228738.91,1,78.4,916,3111061000,0,Samhogyo Bridge,8
192021203,제일중학교앞,1,0,울산광역시,태화교사거리 방면,제일중학교앞,0,21203,225806.6632,228540.3474,110,70,30,1920019600,225808.18,228545.9,1,105.8,916,3111061000,0,Jeil M. S.,18
192021204,제일중학교앞,1,0,울산광역시,다운사거리 방면,제일중학교앞,0,21204,225811.06,228562.0817,280,70,30,1920019500,225809.91,228557.85,1,77.5,916,3111061000,0,Jeil M. S.,8
192021205,학성여중앞,1,0,울산광역시,태화교사거리 방면,학성여중앞,0,21205,226335.986,228509.1613,80,70,30,1920018500,226335.73,228514.73,1,186.3,916,3111061000,0,Hakseong Girls M. S.,6
192021206,학성여중앞,1,0,울산광역시,다운사거리 방면,학성여중앞,0,21206,226394.8766,228536.3967,260,70,30,1920018600,226395.18,228529.54,1,64.1,916,3111061000,0,Hakseong Girl M. S.,3
192021207,태화동,1,0,울산광역시,태화교사거리 방면,태화동,0,21207,226778.0411,228404.1207,110,70,30,1920012900,226780.57,228410.06,1,59.3,916,3111060000,0,Taehwadong,20
192021208,태화동,1,0,울산광역시,다운사거리 방면,태화동,0,21208,226847.6474,228400.82,290,70,30,1920013000,226845.36,228395.47,1,98.7,916,3111060000,0,Taehwadong,7
192021209,동강병원앞,1,0,울산광역시,태화교사거리 방면,동강병원앞,0,21209,227295.7904,228423.0944,110,70,30,1920013102,227294.03,228426.6,1,45.9,916,3111060000,0,Donggang Hospital,15
192021210,동강병원앞,1,0,울산광역시,다운사거리 방면,동강병원앞,0,21210,227290.7089,228445.0787,225,70,30,1920013202,227292.96,228440.59,1,61.3,916,3111060000,0,Donggang Hospital,15
192021211,태화루,1,0,울산광역시,태화교사거리 방면,태화루,0,21211,227829.1388,228604.7801,110,70,30,1920020500,227831.17,228610.06,1,97.5,916,3111060000,0,Taehwaru,7
192021212,태화루,1,0,울산광역시,다운사거리 방면,태화루,0,21212,227909.5267,228586.0564,290,70,30,1920019200,227909.81,228586.65,1,108.3,916,3111060000,0,Taehwaru,10
192021213,중앙고등학교앞,1,0,울산광역시,성안청구아파트앞 방면,중앙고등학교앞,0,21213,225907.2285,228583.4959,15,70,30,1920019700,225902.31,228584.96,1,56.9,916,0,0,Jungang H. S.,11
192021331,개안사입구,1,0,울산광역시,,개안사입구,0,21331,224478.3536,232319.4483,230,70,30,1960037000,224480.35,232314.73,2,292.2,929,3171025900,0,Gaeansa Temple,2
192021332,개안사입구,1,0,울산광역시,,개안사입구,0,21332,224495.206,232304.4872,70,70,30,1960036900,224493.54,232307.43,1,224.2,916,3171025900,0,Gaeansa Temple,18
192021334,내사,1,0,울산광역시,,내사,0,21334,224201.7262,232246.3258,20,70,30,1920005501,224199.72,232247.1,3,1230.9,916,3171025900,0,Naesa,4
192021403,옥교동,1,0,울산광역시,,옥교동,0,21403,229316.7039,228782.7666,70,70,30,1920024301,229317.23,228783.71,1,148.5,917,3111057000,0,Okgyodong,6
