MYBI_STOPID,MYBI_NAME,STOP_ID,STOP_X,STOP_Y,STOP_X2,STOP_Y2
3100381,생활과학고,194013410,238268.0474,223052.38722,129.4218,35.50363333
3100382,생활과학고,194013409,238271.13184,223037.60707,129.4218333,35.5035
3100383,방어진터미널,194061106,238696.97533,221071.87641,129.4264333,35.48576667
3100384,방어진시외터미널,194061105,238701.45671,221084.8395,129.4264833,35.48588333
3100385,방어진성당사거리,194070806,238148.02193,221766.67294,129.4204167,35.49205
3100386,방어진성당사거리,194070805,238158.68092,221748.22588,129.4205333,35.49188333
3100387,방어진농협,194061104,238514.35023,220984.17567,129.4244167,35.48498333
3100388,방어진농협,194061103,238514.27867,221000.81824,129.4244167,35.48513333
3100389,방어진고등학교,194060807,238493.49072,223020.06808,129.4242833,35.50333333
3100390,방어진고등학교,194060808,238478.43134,223007.05956,129.4241167,35.50321667
3100391,등대입구,194061012,238802.67377,221810.16888,129.4276333,35.49241667
3100392,등대입구,194061011,238746.66825,221822.8701,129.4270167,35.49253333
3100393,드림마트,194070601,238044.2248,222703.7814,129.4193167,35.5005
3100394,드림마트,194070602,238026.02389,222716.64893,129.4191167,35.50061667
3100395,동천수영장,194070808,238176.20594,221894.38857,129.4207333,35.4932
3100396,동천수영장,194070807,238180.85323,221868.51981,129.4207833,35.49296667
3100397,동진수협,194061108,238971.12372,220982.45341,129.42945,35.48495
3100398,동진수협,194061107,238983.18008,220991.75155,129.4295833,35.48503333
3100399,동진성끝,194061110,239176.64738,220676.38073,129.4317,35.48218333
3100400,동부경찰서,194060506,238859.7582,223641.13897,129.42835,35.50891667
3100401,동부경찰서,194060505,238867.37141,223628.22714,129.4284333,35.5088
3100402,대한의원.방어동교회,194070803,238124.51461,221603.84199,129.42015,35.49058333
3100403,대한의원.방어동교회,194070804,238124.35715,221640.82625,129.42015,35.49091667
3100404,대학병원,194060201,238913.22473,224906.23718,129.429,35.52031667
3100405,대학병원,194060202,238943.44945,224908.2172,129.4293333,35.52033333
3100406,대경넥스빌,194070201,238703.33729,224498.49787,129.4266667,35.51665
3100407,대경넥스빌,194070202,238691.22838,224500.29508,129.4265333,35.51666667
3100408,국민은행뒤사거리,194070402,238968.13123,223754.41176,129.42955,35.50993333
3100409,국민은행뒤사거리,194070401,238978.73425,223750.75988,129.4296667,35.5099
3100410,과학대정문,194070703,237903.34705,222403.61149,129.41775,35.4978
3100411,충현교회,194070505,238839.25929,223487.56423,129.4281167,35.50753333
3100412,산돌교회,194070604,238008.99151,222809.03685,129.4189333,35.50145
3100413,해피랜드아파트앞,194025011,238369.02022,221014.98921,129.4228167,35.48526667
3100414,이진빌라앞,193064101,228725.52904,226206.53931,129.3167333,35.53238333
3100415,세양청구앞,193031020,231797.23696,227430.01736,129.35065,35.54331667
3100416,세양청구앞,193031019,231791.26088,227409.65404,129.3505833,35.54313333
3100417,평창아데라움앞,193031018,231369.39112,227465.48928,129.3459333,35.54365
3100418,평창아데라움앞,193031017,231333.1901,227445.02135,129.3455333,35.54346667
3100419,함월고등학교,192030925,226961.47779,229228.18995,129.2973833,35.55966667
3100420,함월고등학교,192030926,227008.36791,229213.53723,129.2979,35.55953333
3100421,교육청,192030923,227563.6597,229464.87652,129.3040333,35.56178333
3100422,교육청,192030924,227476.1128,229436.86865,129.3030667,35.56153333
3100423,삼일초등학교앞,192030904,231213.06459,231546.15953,129.3443667,35.58043333
3100424,삼일초등학교앞,192030903,231139.0265,231549.6001,129.34355,35.58046667
3100425,현대중공업일산문앞,194024230,,,,
3100426,현대중공업일산문앞,194024229,,,,
3100427,남산초등학교,193021705,226842.41984,226607.51161,129.2959833,35.53605
3100428,신정현대홈타운4단지,193064303,229247.43964,226078.78791,129.3224833,35.53121667
3100429,신정중학교앞,193063803,226475.0054,227159.326,129.29195,35.54103333
3100430,신정중학교앞,193063804,226464.37882,227174.08886,129.2918333,35.54116667
3100431,벽산아파트앞,193063306,230918.02418,227750.5435,129.3409667,35.54623333
3100432,방어진초등학교후문,194025010,238624.85707,221311.96164,129.42565,35.48793333
3100433,방어진초등학교후문,194025009,238643.02178,221308.34195,129.42585,35.4879
3100434,도성아파트후문,193063802,226851.47017,227117.91777,129.2961,35.54065
3100435,대륙아파트후문,193012614,226724.35217,227171.16323,129.2947,35.54113333
3100436,남울산우체국,193063304,229757.24882,227776.19063,129.3281667,35.5465
3100437,남산사우나,193074506,227084.24575,227113.07247,129.2986667,35.5406
3100438,남구문화원앞,193063301,229527.80736,227690.36569,129.3256333,35.54573333
3100439,꽃바위종점,194019016,,,,
3100440,꽃바위종점,194019015,237237.79904,220261.28677,129.4103167,35.47851667
3100441,강남고등학교,193012431,229002.8348,227858.77424,129.31985,35.54726667
3100442,목화아파트,193075403,228206.36212,223553.13903,129.3109167,35.50848333
3100443,목화아파트,193075404,228200.33438,223545.724,129.31085,35.50841667
3100446,남양그린빌,193075402,228259.71721,223414.61792,129.3115,35.50723333
3100447,남양그린빌,193075401,228280.9118,223405.43928,129.3117333,35.50715
3100448,월내,196015970,225630.67881,203653.97506,129.2819,35.3292
3100449,월내,196015969,225639.72359,203670.643,129.282,35.32935
3100450,한전사택,196015968,225731.28639,203977.86057,129.2830167,35.33211667
3100451,한전사택,196015967,225729.70996,203998.19617,129.283,35.3323
3100452,개천마을,196015966,225968.42979,204766.27276,129.28565,35.33921667
3100453,개천마을,196015965,225945.73953,204753.26303,129.2854,35.3391
3100454,온곡2구마을,196015964,226536.7254,205246.85553,129.2919167,35.34353333
3100455,온곡2구마을,196015963,226532.15833,205254.23899,129.2918667,35.3436
3100456,금정체육공원.경륜장입구,140000205,208994.74377,199443.02103,129.0988833,35.29153333
3100457,금정체육공원.경륜장입구,140000203,208968.96285,199454.08997,129.0986,35.29163333
3100458,남구예비군훈련장.청량농협,196031502,226699.53234,219781.7277,129.2941833,35.47453333
3100459,남구예비군훈련장.청량농협,196031501,226678.36942,219777.96668,129.29395,35.4745
3100460,천곡사거리,195040319,231157.78836,238282.71205,129.3440167,35.64115
3100461,천곡사거리,195040320,231186.61854,238238.43122,129.3443333,35.64075
3100462,성원상떼빌앞,195030629,235574.86884,226114.66726,129.39225,35.53133333
3100463,성원상떼빌앞,195030630,235556.50191,226171.92026,129.39205,35.53185
3100464,신울산종합시장앞,192031706,230686.99063,229451.02256,129.3384833,35.56156667
3100465,신울산종합시장앞,192031705,230670.41699,229438.02077,129.3383,35.56145
3100466,태화고등학교앞,195040307,230408.61528,241505.20146,129.3358667,35.67021667
3100467,태화고등학교앞,195040308,230466.05438,241475.80967,129.3365,35.66995
3100468,달동사거리,193031114,228474.97958,226564.4836,129.3139833,35.53561667
3100469,달동사거리,193031113,228423.33019,226647.53331,129.3134167,35.53636667
3100470,우가축양장앞,195027911,241872.94827,234021.56991,129.4621,35.60235
3100471,우가축양장앞,195027912,241880.46177,234029.00258,129.4621833,35.60241667
3100472,효성앞,193031408,,,,
3100473,효성앞,193031407,,,,
3100474,베스트몰,388000369,215034.31861,212385.68998,129.1655167,35.40811667
3100475,베스트몰,388000368,215020.71535,212372.72286,129.1653667,35.408
3100476,울산세무서앞,193023204,231378.32157,226644.47194,129.346,35.53625
3100477,울산세무서앞,193023203,231379.92695,226618.58904,129.3460167,35.53601667
3100478,울산대학교후문,193030705,223689.47083,227735.8555,129.26125,35.5463
3100479,울산대학교후문,193030706,223754.32676,227785.95596,129.2619667,35.54675
3100480,유아교육진흥원,195040323,232032.72635,234247.08532,129.3535167,35.60475
3100481,유아교육진흥원,195040324,232067.59758,234208.37681,129.3539,35.6044
3100482,남목농협앞,194027306,238636.8118,227297.93343,129.4260667,35.54188333
3100483,남목농협앞,194027305,238618.69915,227292.30747,129.4258667,35.54183333
3100484,일산새마을금고앞,194026502,,,,
3100485,일산새마을금고앞,194026501,,,,
3100486,이마트앞,193040425,231552.29329,227029.72,129.3479333,35.53971667
3100487,울산공고앞,193022802,228554.03665,227367.28936,129.3148833,35.54285
3100488,울산공고앞,193022801,228563.14618,227354.37367,129.3149833,35.54273333
3100489,그린카운티아파트앞,195014502,229436.28103,237106.29005,129.3249667,35.6306
3100490,그린카운티아파트앞,195014501,229452.86039,237113.74215,129.32515,35.63066667
3100491,달동사거리,193031114,228474.7581,226567.5197,129.31398,35.53564
3100492,달동사거리,193031115,228464.1414,226513.3391,129.31386,35.53516
3100493,달동사거리,193031116,228507.02761,226468.42689,129.3143333,35.53475
3100494,달동사거리,193031115,228464.57001,226512.67244,129.3138667,35.53515
3100495,두구동입구,140000217,209368.50542,200123.87196,129.103,35.29766667
3100496,두구동입구,140000220,209386.7044,200116.49409,129.1032,35.2976
3100497,덕계사거리,388000312,213789.53896,208676.17504,129.15175,35.3747
3100498,덕계사거리,388000314,213804.63309,208711.33205,129.1519167,35.37501667
3100499,해인병원,388000332,214133.08424,209797.2827,129.15555,35.3848
3100500,해인병원,388000330,214116.36303,209839.78615,129.1553667,35.38518333
3100501,평화시장,193012421,227455.13828,226918.18835,129.30275,35.53883333
3100502,중앙병원,193021911,227720.51887,226147.89101,129.30565,35.53188333
3100503,성혜마을,192011401,231282.42831,233305.01389,129.3452,35.59628333
3100504,평창리비에르2차,195014801,232223.93144,228552.16879,129.3554,35.55341667
3100505,평창리비에르2차,195014802,232245.04467,228563.34026,129.3556333,35.55351667
3100506,평창리비에르1차,195014804,232380.05351,228423.28784,129.3571167,35.55225
3100507,평창리비에르1차,195014803,232371.04669,228406.61228,129.3570167,35.5521
3100508,중앙고입구,192030927,225726.04879,229015.58557,129.28375,35.55778333
3100509,중앙고입구,192030928,225730.68855,228978.61524,129.2838,35.55745
3100510,우정아이파크,192030921,228105.98263,229509.0992,129.3100167,35.56216667
3100511,우정아이파크,192030922,228127.22093,229481.42792,129.31025,35.56191667
3100512,홈플러스,193012501,229356.53429,225541.0279,129.3236667,35.52636667
3100513,홈플러스,193012502,229373.19001,225531.83585,129.32385,35.52628333
3100514,울산공고후문,193063606,228733.7103,227425.19088,129.3168667,35.54336667
3100515,현대백화점정문,193023704,230427.5068,227110.88323,129.3355333,35.54048333
3100516,풍산금속사택,193075302,228770.94989,224305.70977,129.3171667,35.51525
3100517,창좌,195071901,231520.0646,234176.0436,129.34786,35.60413
3100518,장현마을,192011403,231348.52742,232547.06406,129.3459,35.58945
3100519,우방아파트,193064103,229185.06352,226202.47987,129.3218,35.53233333
3100520,올림푸스아파트4동,193021907,227163.58252,225872.50123,129.2995,35.52941667
3100521,올림푸스아파트1동,193064805,227500.35652,225977.08529,129.3032167,35.53035
3100523,옥현주공3단지,193065003,223570.33568,227066.13225,129.2599167,35.54026667
3100524,옥현주공3단지,193065004,223500.9538,227010.47375,129.25915,35.53976667
3100525,롯데캐슬,193023808,228765.70209,224995.44364,129.3171333,35.52146667
3100526,새마을금고,193012411,227515.07458,226596.61181,129.3034,35.53593333
3100527,셋터,195014408,230645.28032,235434.96189,129.33825,35.6155
3100528,서동,192011405,231435.45678,231881.64955,129.3468333,35.58345
3100529,삼성아파트,193023110,229298.11528,226299.00849,129.32305,35.5332
3100530,병영초등학교입구,192024904,231366.56083,230853.24006,129.3460333,35.57418333
3100531,병영2동주민센터,192024901,231369.72849,231241.58735,129.3460833,35.57768333
3100533,동산,195014405,229886.99213,235511.9044,129.3298833,35.61621667
3100534,동부유치원앞,193012503,229380.24202,225226.74102,129.3239167,35.52353333
3100536,동남빌딩,193023106,228988.16303,227257.73457,129.3196667,35.54185
3100537,대공원,193021903,226630.67711,226144.57863,129.2936333,35.53188333
3100538,달동파출소,193074802,229171.38719,226688.77624,129.3216667,35.53671667
3100539,남울산우체국,193012301,229772.69454,227674.53531,129.3283333,35.54558333
3100540,남구청,193012304,229842.89086,227473.20662,129.3291,35.54376667
3100541,군청,193021901,226683.00297,226340.7499,129.2942167,35.53365
3100542,구남종점,195014004,238901.5445,232445.50254,129.4292333,35.58826667
3100543,울산mbc앞,192040514,230094.70257,229441.61,129.33195,35.5615
3100544,화정마을입구,196024620,226568.14859,221238.49259,129.2927833,35.48766667
3100545,연암삼거리,195025903,232896.22492,231064.00936,129.3629167,35.57603333
3100546,연암삼거리,195025904,232918.8792,231065.94246,129.3631667,35.57605
3100547,롯데캐슬,193023807,228776.36479,224971.438,129.31725,35.52125
3100548,번영교입구,192040519,229352.33515,228658.77319,129.3237333,35.55446667
3100549,덕양산업,195025901,232877.82295,231546.58899,129.3627333,35.58038333
3100550,덕양산업,195025902,232897.43727,231554.05853,129.36295,35.58045
3100551,달동주공앞,193040530,229850.49383,226554.17617,129.32915,35.53548333
3100552,달동주공앞,193040529,229788.43911,226579.85879,129.3284667,35.53571667
3100553,구영교,196040215,222525.2032,229293.2854,129.24845,35.56036
3100554,구영교,196040216,222527.77428,229336.10494,129.2484833,35.56075
3100555,현대2차아파트,196020403,221385.70217,230489.04696,129.2359167,35.57116667
3100556,현대2차아파트,196020404,221388.85812,230431.72895,129.23595,35.57065
3100557,한국산업단지공단앞,193024504,231219.1538,227209.77235,129.3442667,35.54135
3100558,중소기업종합센터,195040336,232727.57276,230499.37709,129.3610333,35.57095
3100559,직업전문학교,193024801,233278.65556,223700.00841,129.3668333,35.50965
3100560,직업전문학교,193024802,233293.84036,223683.42206,129.367,35.5095
3100561,농소운동장,195025313,232283.28926,235951.13256,129.35635,35.6201
3100562,농소운동장,195025314,232277.10596,235989.94411,129.3562833,35.62045
3100563,한국산업인력공단울산지사,193040527,229626.64869,227052.71676,129.3267,35.53998333
3100564,한국산업인력공단울산지사,193040528,229700.9691,226975.29678,129.3275167,35.53928333
